Episode Number,Score,Epsilon Value,Number of Actions,Missed Deliveries
0,61.17790791395128,1.0,1903,6
1,80.10111002775787,0.999,1916,8
2,71.01488347650269,0.998001,1916,7
3,70.88851959024421,0.997002999,1916,7
4,80.09974307365017,0.996005996001,1916,8
5,70.85820919384432,0.995009990004999,1916,7
6,80.08202288769928,0.994014980014994,1916,8
7,80.11517662519827,0.993020965034979,1916,8
8,80.09061389430693,0.992027944069944,1916,8
9,80.10865037550681,0.991035916125874,1916,8
10,60.14046594323029,0.9900448802097482,1903,6
11,80.10879003519403,0.9890548353295384,1916,8
12,71.02716116667118,0.9880657804942089,1916,7
13,80.14142569213776,0.9870777147137147,1916,8
14,80.12413734911851,0.986090636999001,1916,8
15,70.84314299661305,0.985104546362002,1916,7
16,70.46428636244423,0.9841194418156399,1916,7
17,71.94887095690828,0.9831353223738244,1916,7
18,80.09964083108918,0.9821521870514505,1916,8
19,71.12437828787155,0.981170034864399,1916,7
20,70.13093290123044,0.9801888648295347,1916,7
21,70.1547796760015,0.9792086759647052,1916,7
22,80.13332261026221,0.9782294672887404,1916,8
23,80.15745037331524,0.9772512378214517,1916,8
24,80.15000442994098,0.9762739865836302,1916,8
25,80.11950208698433,0.9752977125970466,1916,8
26,70.43516817690363,0.9743224148844496,1916,7
27,80.09913043128778,0.9733480924695651,1916,8
28,80.14186922195015,0.9723747443770956,1916,8
29,70.51931143147998,0.9714023696327184,1916,7
30,80.12411828877526,0.9704309672630858,1916,8
31,80.11857370036006,0.9694605362958226,1916,8
32,71.32484757845933,0.9684910757595268,1916,7
33,70.5530784545309,0.9675225846837673,1916,7
34,80.13172711471309,0.9665550620990835,1916,8
35,70.66617300279593,0.9655885070369844,1916,7
36,80.09545011338305,0.9646229185299474,1916,8
37,80.10116993397259,0.9636582956114175,1916,8
38,80.09842368894327,0.9626946373158061,1916,8
39,70.41439793327498,0.9617319426784903,1916,7
40,80.09367829802166,0.9607702107358118,1916,8
41,70.10916853476785,0.959809440525076,1916,7
42,80.11372338823394,0.9588496310845509,1916,8
43,71.22937421164038,0.9578907814534663,1916,7
44,80.11258229854569,0.9569328906720129,1916,8
45,80.12214128731677,0.9559759577813408,1916,8
46,80.11678021353912,0.9550199818235595,1916,8
47,70.94210844284852,0.954064961841736,1903,7
48,80.14409848128695,0.9531108968798943,1916,8
49,80.13974540284542,0.9521577859830144,1916,8
50,80.10687934465881,0.9512056281970314,1916,8
51,80.1167963566087,0.9502544225688343,1916,8
52,80.0997558093466,0.9493041681462654,1916,8
53,70.45239788319111,0.9483548639781192,1903,7
54,80.13142993286377,0.947406509114141,1916,8
55,70.15138686827952,0.9464591026050269,1916,7
56,80.14821925476461,0.9455126435024219,1916,8
57,70.1223361828292,0.9445671308589194,1903,7
58,80.10747554790463,0.9436225637280605,1916,8
59,70.33490156967001,0.9426789411643325,1916,7
60,80.09233597685717,0.9417362622231682,1916,8
61,70.34219242812654,0.9407945259609449,1916,7
62,80.12507299154309,0.9398537314349841,1916,8
63,80.1203328738011,0.9389138777035491,1916,8
64,80.1202618244013,0.9379749638258454,1916,8
65,80.10241081739123,0.9370369888620197,1916,8
66,70.27831055151839,0.9360999518731576,1903,7
67,80.11237291023835,0.9351638519212845,1916,8
68,70.68347149452457,0.9342286880693632,1916,7
69,70.10182112787305,0.9332944593812939,1916,7
70,70.37051844600106,0.9323611649219126,1916,7
71,70.1365999197387,0.9314288037569907,1903,7
72,71.73378096964665,0.9304973749532336,1916,7
73,80.1536453567609,0.9295668775782804,1916,8
74,80.14224458341089,0.9286373107007021,1916,8
75,80.1007907620431,0.9277086733900014,1916,8
76,80.1259642804855,0.9267809647166114,1916,8
77,70.11105950258127,0.9258541837518948,1916,7
78,80.09080048227995,0.9249283295681429,1916,8
79,80.13080501029782,0.9240034012385747,1916,8
80,61.15358261205597,0.9230793978373362,1916,6
81,80.12902610184882,0.9221563184394989,1916,8
82,80.11020473883347,0.9212341621210594,1916,8
83,80.12432062251352,0.9203129279589383,1916,8
84,80.10308005027957,0.9193926150309794,1916,8
85,80.13053790563848,0.9184732224159483,1916,8
86,80.11399267004008,0.9175547491935324,1916,8
87,70.45112301997615,0.9166371944443389,1916,7
88,70.9809925129049,0.9157205572498945,1916,7
89,80.14863713268764,0.9148048366926447,1916,8
90,70.09487713096541,0.913890031855952,1916,7
91,71.13968592519107,0.912976141824096,1916,7
92,80.12559916142317,0.912063165682272,1916,8
93,80.09426706327525,0.9111511025165897,1916,8
94,80.08939505994279,0.9102399514140731,1916,8
95,80.13958004086511,0.9093297114626591,1916,8
96,80.12167354969392,0.9084203817511963,1916,8
97,80.1403514165607,0.9075119613694451,1916,8
98,80.14724307609971,0.9066044494080757,1916,8
99,70.11355523144489,0.9056978449586677,1916,7
100,70.33951825336858,0.9047921471137089,1916,7
101,70.27611820588734,0.9038873549665952,1903,7
102,80.08034851451534,0.9029834676116286,1916,8
103,80.11309772832524,0.902080484144017,1916,8
104,80.12069705451312,0.901178403659873,1916,8
105,80.15398297019226,0.9002772252562131,1916,8
106,70.89798404132695,0.8993769480309569,1916,7
107,80.1392245678732,0.8984775710829259,1916,8
108,80.07762213467377,0.8975790935118431,1916,8
109,80.1278797520242,0.8966815144183312,1916,8
110,61.325293569218815,0.8957848329039129,1916,6
111,80.15192837679537,0.894889048071009,1916,8
112,80.11570857055999,0.8939941590229379,1916,8
113,80.1254593964054,0.893100164863915,1916,8
114,80.10514509280303,0.8922070646990511,1916,8
115,80.10936809467167,0.891314857634352,1916,8
116,80.0687690964859,0.8904235427767176,1916,8
117,80.11204965743406,0.889533119233941,1916,8
118,80.131933090808,0.8886435861147071,1916,8
119,71.03648502162639,0.8877549425285923,1916,7
120,80.10791138962874,0.8868671875860638,1916,8
121,80.11979970750458,0.8859803203984776,1916,8
122,60.97825177999908,0.8850943400780792,1903,6
123,80.09431834036891,0.8842092457380011,1916,8
124,80.13388508211412,0.8833250364922631,1916,8
125,80.10874701012168,0.8824417114557709,1916,8
126,80.0987404085781,0.8815592697443151,1916,8
127,80.07581326729827,0.8806777104745708,1916,8
128,70.13041735647295,0.8797970327640962,1916,7
129,80.08712765805222,0.8789172357313321,1916,8
130,80.11846393753187,0.8780383184956008,1916,8
131,80.09802217486396,0.8771602801771051,1916,8
132,71.23398367612725,0.8762831198969281,1916,7
133,80.12177873588875,0.8754068367770311,1916,8
134,80.10679420100118,0.8745314299402541,1916,8
135,80.12568707676286,0.8736568985103138,1916,8
136,80.09701153971669,0.8727832416118035,1916,8
137,70.16276986201825,0.8719104583701917,1916,7
138,80.12392512160241,0.8710385479118216,1916,8
139,80.12153167379203,0.8701675093639096,1916,8
140,71.45220078829821,0.8692973418545458,1916,7
141,80.1190285190571,0.8684280445126912,1916,8
142,71.14642961760882,0.8675596164681786,1916,7
143,70.87146141097499,0.8666920568517104,1916,7
144,70.79978579437206,0.8658253647948586,1916,7
145,70.81189456897359,0.8649595394300638,1916,7
146,80.09389006651013,0.8640945798906338,1916,8
147,80.1196057563565,0.8632304853107431,1916,8
148,80.12623457468372,0.8623672548254323,1916,8
