Episode Number,Score,Epsilon Value,Number of Actions,Missed Deliveries
0,12.682092370707142,1.0,827,1
1,11.71539608569594,0.995,648,1
2,10.593993174122701,0.990025,631,1
3,10.234494457592541,0.985074875,827,1
4,0.4925908727897715,0.980149500625,567,0
5,30.26200372771742,0.975248753121875,827,3
6,10.22141333094629,0.9703725093562656,658,1
7,20.22131393811571,0.9655206468094842,658,2
8,10.159423263219669,0.9606930435754368,631,1
9,20.276083060598562,0.9558895783575596,827,2
10,30.272099397892735,0.9511101304657719,827,3
11,10.750299772371443,0.946354579813443,658,1
12,20.196796578671698,0.9416228069143757,658,2
13,30.24456973064911,0.9369146928798039,827,3
14,21.600898423817647,0.9322301194154049,827,2
15,20.253422873982643,0.9275689688183278,827,2
16,10.193071186751988,0.9229311239742362,631,1
17,20.262726081439805,0.918316468354365,827,2
18,10.858665220407824,0.9137248860125932,827,1
19,1.2551966621610626,0.9091562615825302,505,0
20,20.927898434207197,0.9046104802746175,827,2
21,21.270091022957953,0.9000874278732445,809,2
22,20.2377396781403,0.8955869907338783,827,2
23,10.629479533049617,0.8911090557802088,631,1
24,10.272118778378996,0.8866535105013078,827,1
25,11.715727052839224,0.8822202429488012,827,1
26,20.231178562220983,0.8778091417340572,827,2
27,20.21856074729224,0.873420096025387,827,2
28,11.169210609218071,0.86905299554526,658,1
29,10.246805654949808,0.8647077305675337,827,1
30,20.225432186623593,0.8603841919146961,827,2
31,20.2567178120674,0.8560822709551226,827,2
32,11.150291339085246,0.8518018596003469,658,1
33,10.851332678971705,0.8475428503023452,631,1
34,10.223758708732534,0.8433051360508335,827,1
35,10.237486027283294,0.8390886103705792,827,1
36,10.270817674227116,0.8348931673187264,827,1
37,21.427765111456097,0.8307187014821328,827,2
38,10.253654807198268,0.826565107974722,827,1
39,21.249926526922415,0.8224322824348484,827,2
40,20.456008686438988,0.8183201210226743,827,2
41,10.185964154221352,0.8142285204175609,631,1
42,10.454065755832838,0.810157377815473,631,1
43,10.81687171669329,0.8061065909263957,827,1
44,21.455365812476273,0.8020760579717637,827,2
45,30.26296146740753,0.7980656776819048,827,3
46,10.299074338980954,0.7940753492934953,827,1
47,10.511445784492407,0.7901049725470278,827,1
48,20.16758078986784,0.7861544476842928,658,2
49,12.516603141261696,0.7822236754458712,827,1
50,20.215109479026736,0.7783125570686419,827,2
51,20.65107801375673,0.7744209942832987,827,2
52,20.259892596952724,0.7705488893118821,827,2
53,0.08580234401408228,0.7666961448653228,326,0
54,1.087471378237109,0.7628626641409961,579,0
55,30.122061658228674,0.7590483508202912,827,3
56,20.210519350298874,0.7552531090661897,827,2
57,3.5343038103388125,0.7514768435208588,725,0
58,21.113948751368778,0.7477194593032545,827,2
59,1.4959343835970684,0.7439808620067382,623,0
60,11.3613353034911,0.7402609576967045,722,1
