Episode Number,Score,Epsilon Value,Number of Actions,Missed Deliveries
0,21.611756596474166,1.0,827,2
1,10.93135937864801,0.99,827,1
2,20.718973684771747,0.9801,827,2
3,20.296068781034013,0.970299,827,2
4,30.24678199840314,0.96059601,827,3
5,30.213373814643614,0.9509900498999999,827,3
6,20.737673571564816,0.941480149401,827,2
7,11.579834117431012,0.9320653479069899,827,1
8,10.591086112849368,0.9227446944279201,827,1
9,30.283564516140977,0.9135172474836408,827,3
10,20.239924057893585,0.9043820750088044,827,2
11,20.272469034905058,0.8953382542587164,827,2
12,1.7380580157854792,0.8863848717161292,656,0
13,10.290294325773587,0.8775210229989678,827,1
14,11.70457258422791,0.8687458127689782,827,1
15,11.236838081050013,0.8600583546412884,786,1
16,21.130379574818644,0.8514577710948755,827,2
17,10.223019568361238,0.8429431933839268,827,1
18,2.660729207416735,0.8345137614500875,716,0
19,11.877539102368452,0.8261686238355866,827,1
20,20.245173554607838,0.8179069375972308,827,2
21,30.30789437232047,0.8097278682212584,827,3
22,20.224599822126194,0.8016305895390459,827,2
23,11.104055622723802,0.7936142836436554,827,1
24,20.24030362211318,0.7856781408072188,827,2
25,20.23248943298381,0.7778213593991467,827,2
26,20.30681284222378,0.7700431458051551,827,2
27,30.23786333489353,0.7623427143471035,827,3
28,20.190106642793157,0.7547192872036326,658,2
29,20.258331079366446,0.7471720943315961,827,2
30,20.396304927163957,0.7397003733882802,827,2
31,2.2276825624305285,0.7323033696543975,727,0
32,10.364854468552085,0.7249803359578534,827,1
33,10.248853302764187,0.7177305325982749,827,1
34,30.225886866509878,0.7105532272722921,827,3
35,21.02154574421706,0.7034476949995692,827,2
36,11.418164089593548,0.6964132180495735,827,1
37,11.155986115370185,0.6894490858690777,658,1
38,10.159287403530218,0.682554595010387,658,1
39,10.687359667949842,0.6757290490602831,658,1
40,11.374850637080918,0.6689717585696803,827,1
41,10.185656143327378,0.6622820409839835,658,1
42,21.08229978022135,0.6556592205741436,767,2
43,30.22970353194372,0.6491026283684022,827,3
44,20.523553731711434,0.6426116020847181,827,2
45,10.179844082056244,0.6361854860638709,827,1
46,20.210133327760783,0.6298236312032323,827,2
47,30.2063317053319,0.6235253948912,827,3
