Episode Number,Score,Epsilon Value,Number of Actions,Missed Deliveries
0,12.682092370707142,1.0,827,1
1,10.944014596191051,0.995,631,1
2,20.27686272758978,0.990025,827,2
3,20.166505792440926,0.985074875,658,2
4,30.299238401631136,0.980149500625,827,3
5,30.268631669750185,0.975248753121875,827,3
6,11.103874050834033,0.9703725093562656,658,1
7,20.557308002536526,0.9655206468094842,827,2
8,30.270724064336207,0.9606930435754368,827,3
9,20.54300613948974,0.9558895783575596,827,2
10,20.278064386821523,0.9511101304657719,827,2
11,10.179828967784257,0.946354579813443,631,1
12,0.10115756969806754,0.9416228069143757,409,0
13,10.332187416283308,0.9369146928798039,827,1
14,21.311736775908688,0.9322301194154049,827,2
15,21.163738516015933,0.9275689688183278,827,2
16,10.631541543087613,0.9229311239742362,827,1
17,20.243795953307945,0.918316468354365,827,2
18,20.187680364540007,0.9137248860125932,658,2
19,2.734961806068015,0.9091562615825302,797,0
20,20.634037169977862,0.9046104802746175,658,2
21,20.28348329144949,0.9000874278732445,827,2
22,21.496662037644334,0.8955869907338783,827,2
23,21.811250835622957,0.8911090557802088,827,2
24,11.060681160506146,0.8866535105013078,750,1
25,20.28857148534823,0.8822202429488012,827,2
26,30.254332101389732,0.8778091417340572,827,3
27,20.278088651055032,0.873420096025387,827,2
28,20.6604763646332,0.86905299554526,658,2
29,11.499636523788451,0.8647077305675337,827,1
30,20.270730857311396,0.8603841919146961,827,2
31,10.185461554270072,0.8560822709551226,658,1
32,30.23444679917428,0.8518018596003469,827,3
33,10.661156563841274,0.8475428503023452,827,1
34,12.716787572680454,0.8433051360508335,827,1
35,20.28350406230664,0.8390886103705792,827,2
36,20.288609151434084,0.8348931673187264,827,2
37,20.27408796262442,0.8307187014821328,827,2
38,30.302154167288105,0.826565107974722,827,3
39,20.27118914112844,0.8224322824348484,827,2
40,10.152288040658686,0.8183201210226743,658,1
41,20.29920125604565,0.8142285204175609,827,2
42,10.275850652739468,0.810157377815473,827,1
43,20.22444477567898,0.8061065909263957,658,2
44,0.05062211372477096,0.8020760579717637,233,0
45,20.17631518625482,0.7980656776819048,658,2
46,20.497717646405363,0.7940753492934953,658,2
47,20.232838755729052,0.7901049725470278,827,2
48,30.22929488127474,0.7861544476842928,827,3
49,20.262504557854847,0.7822236754458712,827,2
50,10.264107971524828,0.7783125570686419,827,1
51,20.224602779524513,0.7744209942832987,827,2
52,20.330736393446852,0.7705488893118821,827,2
53,30.244145626889434,0.7666961448653228,827,3
54,10.39507728828575,0.7628626641409961,658,1
55,20.261186523554567,0.7590483508202912,827,2
56,20.326330515893577,0.7552531090661897,658,2
57,30.23092025464576,0.7514768435208588,827,3
58,20.25870764939862,0.7477194593032545,827,2
59,20.284630510295308,0.7439808620067382,827,2
60,10.211222774114082,0.7402609576967045,658,1
61,20.235997507457693,0.736559652908221,827,2
62,11.842295186077846,0.7328768546436799,827,1
63,10.510431236873627,0.7292124703704614,631,1
64,30.123496258750258,0.7255664080186092,827,3
65,0.40056842402913173,0.7219385759785161,534,0
66,20.224940299110923,0.7183288830986235,827,2
67,30.242284623530026,0.7147372386831304,827,3
68,10.243975094728874,0.7111635524897147,827,1
69,20.258553499943122,0.7076077347272661,827,2
70,10.269932783748201,0.7040696960536298,827,1
71,30.263733110658684,0.7005493475733616,827,3
72,20.90691068739156,0.6970466008354949,711,2
73,10.208347549089625,0.6935613678313174,631,1
74,1.8759212659182816,0.6900935609921608,811,0
75,11.091772570961178,0.6866430931872,765,1
76,20.239821685093826,0.683209877721264,827,2
77,20.242079109243026,0.6797938283326577,827,2
78,20.242422883328327,0.6763948591909944,827,2
79,20.219070340338515,0.6730128848950394,827,2
80,30.260059617001225,0.6696478204705641,827,3
81,20.1906901524848,0.6662995813682113,658,2
82,11.504974246847452,0.6629680834613703,827,1
83,11.188932128492333,0.6596532430440635,827,1
84,10.46619269518164,0.6563549768288431,827,1
