Episode Number,Score,Epsilon Value,Number of Actions,Missed Deliveries
0,21.611756596474166,1.0,827,2
1,10.271383371674768,0.99,827,1
2,1.007231503038189,0.9801,604,0
3,10.237567250259758,0.970299,631,1
4,20.158913136742648,0.96059601,658,2
5,30.285628160528592,0.9509900498999999,827,3
6,21.182167907275574,0.941480149401,827,2
7,20.221318458301983,0.9320653479069899,658,2
8,11.834008429846925,0.9227446944279201,827,1
9,21.684183756843066,0.9135172474836408,827,2
10,21.41877770666442,0.9043820750088044,827,2
11,1.0250030348086911,0.8953382542587164,752,0
12,20.261110510896156,0.8863848717161292,827,2
13,20.543546595929445,0.8775210229989678,658,2
14,10.157420725737904,0.8687458127689782,631,1
15,20.251161956125788,0.8600583546412884,658,2
16,20.50751960779492,0.8514577710948755,827,2
17,20.23199912355955,0.8429431933839268,827,2
18,20.23062738496674,0.8345137614500875,827,2
19,10.411329646193005,0.8261686238355866,827,1
20,10.726850329275305,0.8179069375972308,631,1
21,21.048043412029575,0.8097278682212584,827,2
22,20.303594776894847,0.8016305895390459,827,2
23,20.2490981653601,0.7936142836436554,827,2
24,21.483634091792325,0.7856781408072188,827,2
25,30.212669628373582,0.7778213593991467,827,3
26,21.413448407253792,0.7700431458051551,827,2
27,20.93736081682848,0.7623427143471035,827,2
28,30.20462769794947,0.7547192872036326,827,3
29,20.983188200412105,0.7471720943315961,827,2
30,20.153891357464417,0.7397003733882802,658,2
31,20.158330256058136,0.7323033696543975,658,2
32,20.26103002479191,0.7249803359578534,827,2
33,20.266862497194378,0.7177305325982749,827,2
34,10.62159236075646,0.7105532272722921,658,1
35,20.21295251205805,0.7034476949995692,827,2
36,20.21510512522167,0.6964132180495735,827,2
37,21.005303996415552,0.6894490858690777,827,2
38,30.266313659973846,0.682554595010387,827,3
39,10.214849838776841,0.6757290490602831,827,1
40,20.22579944630358,0.6689717585696803,658,2
41,10.205852614834027,0.6622820409839835,658,1
42,30.205549757872593,0.6556592205741436,827,3
43,0.9129212979572711,0.6491026283684022,517,0
44,20.82221870597277,0.6426116020847181,827,2
45,20.194848530713802,0.6361854860638709,827,2
46,0.04562149459279162,0.6298236312032323,302,0
47,10.980964919972939,0.6235253948912,827,1
48,10.440697576205853,0.617290140942288,658,1
49,10.217912273426123,0.611117239532865,827,1
50,12.10632713396529,0.6050060671375364,700,1
51,10.238223044698579,0.598956006466161,827,1
52,30.2313261422176,0.5929664464014994,827,3
53,11.109188410769184,0.5870367819374844,631,1
54,10.213682912091352,0.5811664141181095,827,1
55,20.242770242531215,0.5753547499769285,827,2
56,20.466517431827288,0.5696012024771592,827,2
57,20.66337663935401,0.5639051904523875,827,2
58,30.244692114802806,0.5582661385478637,827,3
59,30.18020270114108,0.5526834771623851,827,3
60,30.191937116661197,0.5471566423907612,827,3
61,10.674974912371693,0.5416850759668536,658,1
62,20.533274803774695,0.536268225207185,658,2
63,21.326074527155562,0.5309055429551132,827,2
64,30.23193659628303,0.525596487525562,827,3
65,21.79786604497284,0.5203405226503064,827,2
66,30.176693344221533,0.5151371174238033,827,3
67,20.73969845812305,0.5099857462495653,827,2
68,20.272216521403507,0.5048858887870696,827,2
69,20.220937114995078,0.4998370298991989,827,2
70,20.222021845328086,0.49483865960020695,827,2
71,20.21559138910312,0.4898902730042049,827,2
72,30.099173672818594,0.48499137027416284,827,3
73,20.111147243879067,0.4801414565714212,658,2
74,0.04297854377407559,0.47534004200570695,277,0
75,10.541951225885331,0.4705866415856499,827,1
76,12.657442169297388,0.46588077516979337,827,1
77,11.57154574421706,0.46122196741809546,827,1
78,20.227707900538835,0.4566097477439145,827,2
79,30.219718326836443,0.45204365026647536,827,3
80,20.705453613401822,0.4475232137638106,827,2
81,10.405564764088444,0.4430479816261725,827,1
82,30.181354865678696,0.43861750180991077,827,3
