Episode Number,Score,Epsilon Value,Number of Actions,Missed Deliveries
0,0.7338034266204446,0,355,0
1,10.020953165449383,0,667,1
2,10.0,0,667,1
3,10.147358539115663,0,667,1
4,10.047358539115663,0,667,1
5,11.173377265165458,0,667,1
6,10.047358539115663,0,667,1
7,10.0,0,667,1
8,10.0,0,667,1
9,10.0,0,667,1
10,10.0,0,667,1
11,10.0,0,667,1
