Episode Number,Score,Epsilon Value,Number of Actions,Missed Deliveries
0,0.23662340913009275,1.0,116,0
1,0.4732468182601855,0.98,223,0
2,0.21831170456504642,0.9603999999999999,99,0
3,0.34965219192646546,0.9411919999999999,168,0
4,1.5017765582890448,0.9223681599999999,501,0
5,0.6496521919264654,0.9039207967999999,316,0
6,0.6021243663625792,0.8858423808639999,320,0
7,11.396145828446835,0.8681255332467199,667,1
8,0.7225604372902048,0.8507630225817855,366,0
9,1.6486180028829502,0.8337477621301498,546,0
10,1.9163298415511636,0.8170728068875467,598,0
11,0.5130287827963728,0.8007313507497958,240,0
12,0.21302878279637275,0.7847167237347998,116,0
13,11.290524333781716,0.7690223892601038,667,1
14,0.615153149158952,0.7536419414749017,326,0
15,0.3602180354638127,0.7385691026454038,181,0
16,0.37324681826018546,0.7237977205924956,180,0
17,1.9339984226828026,0.7093217661806457,594,0
18,0.5862756010565582,0.6951353308570327,323,0
19,11.25866675189854,0.6812326242398921,667,1
20,0.3387477754926719,0.6676079717550942,190,0
21,0.47324681826018555,0.6542558123199923,231,0
22,0.35705948005771826,0.6411706960735924,177,0
23,0.27324681826018543,0.6283472821521207,138,0
24,11.457219531328853,0.6157803365090783,667,1
25,0.2968414445939054,0.6034647297788966,149,0
26,0.23134048736141913,0.5913954351833187,112,0
27,0.7151531491589518,0.5795675264796523,336,0
28,0.23662340913009275,0.5679761759500592,109,0
29,0.2549351136951391,0.5566166524310581,120,0
30,0.3183117045650464,0.5454843193824369,148,0
31,0.33134048736141913,0.5345746329947881,159,0
32,1.8381386744187507,0.5238831403348924,568,0
33,11.472729723738428,0.5134054775281945,667,1
34,1.5667549295207575,0.5031373679776306,515,0
35,0.7172775155215309,0.493074620618078,359,0
36,0.34965219192646546,0.48321312820571644,170,0
37,0.2549351136951391,0.4735488656416021,123,0
38,11.419740454780555,0.46407788832877,667,1
39,0.17852974002885907,0.45479633056219465,95,0
40,2.221787541247076,0.44570040395095073,659,0
41,0.32043607092762544,0.4367863958719317,161,0
42,2.1203835782139624,0.42805066795449304,610,0
43,2.0172342579849563,0.4194896545954032,625,0
44,0.2785297400288591,0.41109986150349515,152,0
45,0.33134048736141913,0.4028778642734252,158,0
46,0.21831170456504642,0.39482030698795667,107,0
47,1.2853279270861906,0.38692390084819756,478,0
48,1.7117765582890447,0.3791854228312336,534,0
49,0.34965219192646546,0.3716017143746089,161,0
50,11.461816072127545,0.36416968008711675,667,1
51,11.457219531328853,0.3568862864853744,667,1
