Episode Number,Score,Epsilon Value,Number of Actions,Missed Deliveries
127,20.204801274526464,0.5290920728090721,827,2
128,21.616571294318632,0.5264466124450268,827,2
129,10.202615669826928,0.5238143793828016,827,1
130,20.18713638761232,0.5211953074858876,827,2
131,20.239958041997603,0.5185893309484582,827,2
132,30.156582960246507,0.515996384293716,827,3
133,10.083859519910005,0.5134164023722474,658,1
134,21.633005701233916,0.5108493203603861,827,2
135,10.604408278505739,0.5082950737585842,631,1
136,21.00551412234976,0.5057535983897913,780,2
137,20.981876051796046,0.5032248303978423,755,2
138,10.708263224015127,0.5007087062458531,827,1
139,20.267627789082393,0.4982051627146238,827,2
140,20.564303169888134,0.4957141369010507,827,2
141,10.495567177485986,0.4932355662165454,631,1
142,30.166711850004805,0.4907693883854627,827,3
143,21.91807812413065,0.4883155414435354,827,2
144,21.207552074327445,0.4858739637363177,827,2
145,11.5608066936527,0.4834445939176361,827,1
146,21.777402740332796,0.4810273709480479,827,2
147,20.127203397693027,0.4786222340933077,827,2
148,20.204353661313377,0.47622912292284114,827,2
149,0.9406174051834102,0.4738479773082269,573,0
150,10.979464649823493,0.4714787374216858,757,1
151,20.42141068517874,0.46912134373457737,827,2
152,20.180257747954418,0.46677573701590447,827,2
153,20.128267767123713,0.46444185833082496,658,2
154,11.14594039764129,0.46211964903917085,827,1
155,30.13613569425047,0.459809050793975,827,3
156,21.591090424733455,0.4575100055400051,827,2
157,11.260470778569566,0.45522245551230506,827,1
158,30.219156399844962,0.45294634323474353,827,3
159,20.232055184983587,0.45068161151856984,658,2
160,30.17336097912679,0.44842820346097695,827,3
161,30.151734670527155,0.4461860624436721,827,3
162,21.15412148344823,0.4439551321314537,827,2
163,30.111598834001548,0.4417353564707965,827,3
164,30.24453625926553,0.43952667968844245,827,3
165,20.5795713785366,0.43732904629000025,827,2
166,20.140647322620275,0.43514240105855023,827,2
167,30.1803063859052,0.4329666890532575,827,3
168,30.2123569048527,0.4308018556079912,827,3
169,30.177407406897146,0.42864784632995123,827,3
170,20.181833468808374,0.4265046070983015,658,2
171,30.25011967020336,0.42437208406280996,827,3
172,20.197182685407203,0.4222502236424959,827,2
173,20.215461879488945,0.42013897252428345,827,2
174,11.493567576614765,0.418038277661662,827,1
175,20.52927774236194,0.4159480862733537,827,2
176,20.711535046471578,0.41386834584198695,681,2
177,30.118118416720254,0.41179900411277703,827,3
178,20.500218634062765,0.40974000909221314,658,2
179,20.15529542849463,0.40769130904675205,827,2
180,20.147543485217287,0.4056528525015183,827,2
181,10.292688007982433,0.4036245882390107,658,1
182,11.292203979593749,0.40160646529781563,631,1
183,20.197992808884266,0.3995984329713266,827,2
184,21.480919798055695,0.39760044080646995,827,2
185,20.214313301356782,0.39561243860243755,827,2
186,0.6757488418728924,0.3936343764094254,498,0
187,20.089316368785845,0.39166620452737827,827,2
188,30.0976687788462,0.3897078735047414,827,3
189,30.140816038904422,0.38775933413721764,827,3
190,10.95313716056835,0.38582053746653155,742,1
191,30.102313867369286,0.3838914347791989,827,3
192,0.7208423853028973,0.38197197760530294,450,0
193,10.139486676848549,0.3800621177172764,658,1
194,30.150154719675346,0.37816180712869,827,3
195,20.8614662925998,0.37627099809304654,722,2
196,30.2010599100979,0.3743896431025813,827,3
197,21.532414721698295,0.37251769488706843,827,2
198,20.258800859512135,0.37065510641263305,827,2
199,30.14996858644729,0.3688018308805699,827,3
200,30.18126879215966,0.36695782172616703,827,3
201,1.0127322251389799,0.3651230326175362,772,0
202,12.008788880423523,0.36329741745444855,827,1
203,30.248116450741364,0.3614809303671763,827,3
204,21.543124766795525,0.3596735257153404,827,2
205,10.218319479660051,0.35787515808676373,827,1
206,30.187915521172794,0.35608578229632987,827,3
207,30.14544292467958,0.35430535338484825,827,3
208,20.466648758082087,0.352533826617924,827,2
209,10.148352979114538,0.3507711574848344,827,1
210,20.15243476045269,0.3490173016974102,827,2
211,21.025403456216974,0.34727221518892315,777,2
212,20.57605439208073,0.34553585411297855,827,2
213,20.12985575156172,0.34380817484241366,827,2
214,20.18394795674879,0.34208913396820156,827,2
215,20.12344697906762,0.34037868829836054,827,2
216,10.178399093902167,0.33867679485686875,827,1
217,3.5963178658899166,0.33698341088258443,781,0
218,20.554607767795023,0.3352984938281715,827,2
219,30.26160880784406,0.33362200135903064,827,3
220,30.241109079025897,0.33195389135223546,827,3
221,30.214470942214028,0.3302941218954743,827,3
222,30.181447932292723,0.3286426512859969,827,3
223,12.668888544007736,0.32699943802956694,812,1
224,30.119835804062053,0.3253644408394191,827,3
225,21.7148703834752,0.323737618635222,827,2
226,30.2062486119877,0.3221189305420459,827,3
227,20.94207840032427,0.32050833588933564,827,2
228,30.11083200081423,0.31890579420988896,827,3
229,30.1812494116734,0.3173112652388395,827,3
230,30.160127376689832,0.3157247089126453,827,3
231,20.803219636319714,0.3141460853680821,827,2
